Par_ref_offre|Par_cle|Par_nom|Code_rome|Code_OGR|Libelle_metier_OGR|Description|Off_experience_duree_min|Off_experience_duree_max|Exp_cle|Exp_libelle|Dur_cle_experience|Dur_libelle_experience|Off_experience_commentaire|Qua_cle|Qua_libelle|SCN_cle|SCN_libelle|Tfm_cle_1|Tfm_libelle_1|Dfm_cle_1|Dfm_libelle_1|Dfm_exi_cle_1|Dfm_exi_libelle_1|Tfm_cle_2|Tfm_libelle_2|Dfm_cle_2|Dfm_libelle_2|Dfm_exi_cle_2|Dfm_exi_libelle_2|Lan_cle_1|Lan_libelle_1|NVL_cle_1|NVL_libelle_1|"Lan_exi_cle_1 "|"Lan_exi_libelle_1 "|Lan_cle_2|Lan_libelle_2|NVL_cle_2|NVL_libelle_2|"Lan_exi_cle_2 "|"Lan_exi_libelle_2 "|Off_salaire_min|Off_salaire_max|TSA_cle|TSA_libelle|UMO_cle|UMO_libelle|Off_salaire_nb_mois|Off_salaire_cpt_commentaire|Off_travail_hebdo_nb_hh|Off_travail_hebdo_nb_mi|THO_cle|THO_libelle|Off_THO_commentaire|NTC_cle|NTC_libelle|TCO_cle|TCO_libelle|Off_contrat_duree_MO|Off_contrat_duree_JO|Off_adr_id|Off_adr_norme|Off_adr_compl_1|Off_adr_compl_2|Off_adr_no_voie|Off_adr_nom_voie|CPO_cle|COM_cle|COM_libelle|DEP_cle|DEP_libelle|REG_cle|REG_libelle|Pay_cle|Pay_libelle|CON_cle|CON_libelle|Coordonnee_geo_loc_1|Coordonnee_geo_loc_2|PCO_cle_1|PCO_libelle_1|PCO_exi_cle_1|PCO_exi_libelle_1|PCO_cle_2|PCO_libelle_2|PCO_exi_cle_2|PCO_exi_libelle_2|Off_date_creation|Off_date_modification|OST_poste_restant_nb|Off_client_final_siret|Off_client_final_nom|Off_etab_enseigne|Par_URL_offre|Col_cle|Col_nom|Col_URL_offre
667958|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Famille recherche pour la rentrée de septembre, une personne pour prendre en charge les enfants (2 garçons de 7 et 10 ans) après l&#39;école et les accompagner à leurs activités. Et faire le ménage en dehors de la présence des enfants."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||73||||01||||||||||||||13/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667958|||
668523|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Garde de 2 enfants de 5 et 10 ans de 17h à 19h du lundi au vendredi, et certains mercredi après-midi. Poste à pourvoir immédiatement pour toute l&#39;année scolaire"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||49007||49||||01||||||||||||||29/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668523|||
651427|FEPEM|FEPEM|K1302|15207|Garde-malade|"Expérience de 2 ans  avec la garde d&#39;une personne âgée.Diplôme de faculté de pédagogie en RussieHoraires souhaités: jour de 8h à 20 hDisponible selon besoins.tel: 07 62 80 45 32"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||78297||78||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=651427|||
668464|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour je recherche une prrsonne dynamique et gentille pour aider ma maman dans son quotidien. Suite à une operation  du bras certaines taches sont difficiles."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||11130||11||||01||||||||||||||24/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668464|||
660638|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Famille de 3 enfants de 14, 11 et 8 ans recherche une personne de confiance pour assurer la garde des enfants au domicile et assurer l&#39;aide aux devoirs du lundi au jeudi en période scolaire"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||92075||92||||01||||||||||||||20/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=660638|||
668170|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche pour mars 2017 garde d&#39;enfant à mon domicile sauf mercredi et week-ends et une partie des vacances scolaires... horaires variables soit 8h 12h soit 11h 18h"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||73003||73||||01||||||||||||||31/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668170|||
662938|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Jeune femme à mobilité réduite cherche personne sérieuse et consciencieuse pour effectuer 1h à 1h30 d&#39;entretien de l&#39;appartement F2. URGENT"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||91386||91||||01||||||||||||||08/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=662938|||
663484|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une aide-ménagère pour entretenir un appartement deux fois par semaine. Une fois en début de semaine et une fois en fin de semaine (idéalement le lundi et le vendredi)."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||74177||74||||01||||||||||||||20/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=663484|||
663801|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"recherche nounou a domicile serieuse pour petite fille 17 mois du lundi au vendredi de 8h a 17h"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||21||||01||||||||||||||30/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=663801|||
668563|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Nous recherchons un ou une employé pour nos tâches de ménage et repassage.Maison individuelle sans animaux.Idéalement les jeudi ou vendredi, l&#39;heure nous importe peu.Personne de confiance et proactive bienvenue."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||57022||57||||01||||||||||||||30/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668563|||
665456|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche une personne qui accepterait de garder nos 2 enfants de 8 ans .Le travail consiste à  remplacer  notre garde d&#39;enfant à domicile  qui peut être en arrêt de travail.Horaires de travail variables."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||25056||25||||01||||||||||||||01/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=665456|||
668512|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Garde d&#39;enfant handicapé en périscolaire.  Récupérer mon fils de 11 ans devant le domicile à 16h50 puis le garder, l&#39;aider à prendre son bain,son goûterJouer avec lui,dès fois jusqu&#39;à 20h30."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69300||69||||01||||||||||||||28/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668512|||
667359|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour,Je recherche une personne sérieuse pour effectuer quelques heures de ménage et de repassage chez mon fils et ma petite fille."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||77122||77||||01||||||||||||||13/09/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667359|||
667937|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,Nous sommes à la recherche d&#39;une personne pour garder notre fils de 3 ans à domicile du 18 au 26 août. 7.62€/h net. temps complet de 7h30 à 16h30."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||09054||91||||01||||||||||||||09/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667937|||
667941|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"COUPLE AGE CHERCHE PERSONNE SERIEUSE POUR ENTRETIEN MAISON DE PLEIN PIED TEL 0468414785 HEURES REPAS"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||11106||11||||01||||||||||||||12/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667941|||
667942|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"1/2 journée par semaine (4h)     dame soigneuse et bien organisée et expérimentée"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||13005||13||||01||||||||||||||12/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667942|||
667943|FEPEM|FEPEM|K1302|15207|Garde-malade|"Femme 55 ans, personne de confiance, 8 ans d’expérience auprès des personnes âgées, recherche garde de nuit secteur Antibes Juan-les-Pins. 2 ou 3 nuits par semaine, flexibilité au niveau des horaires. Étudie toute proposition."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||61||||01||||||||||||||12/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667943|||
667944|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Dame expérimentée avec références vérifiables pour tenue maison et tâches ménagères courantes : 3 fois 3 heures par semaine (mardi, jeudi et vendredi, de 9 heures à 12 heures)."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||34145||34||||01||||||||||||||12/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667944|||
667955|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une personne pour effectuer le ménage et le repassage chaque semaine: 2 fois 2 heures, le matin. Lieu Courbevoie - Faubourg de l&#39;Arche - accès métro - rer - bus"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||92026||92||||01||||||||||||||13/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667955|||
667959|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"je suis actuellement salarié dans le secteur de la santé et je suis à la recherche de quelques heures supplémentaires de babysitting afin de complémentariser mes revenues. expérience acquis lors de mes études"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||64102||64||||01||||||||||||||13/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667959|||
667961|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche une nounou pour garder ma fille de 2 ans du 1 au 5 août (3 jours 08h30-14h00) Cause congé annuel assistante maternelle."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||77288||77||||01||||||||||||||13/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667961|||
667962|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Recherche femme de ménage pour un remplacement maladie :Travaux de ménage tous les lundis matin   de 8H30 à 12H30.Règlement effectué par chèque emploi service"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||85047||85||||01||||||||||||||13/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667962|||
667965|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, Nous recherchons une garde pour le samedi et les vacances scolaires de noël) pour un enfant de 8 ans."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||58134||58||||01||||||||||||||14/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667965|||
667972|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Garde d&#39;enfant périscolaire (18 mois et 3 ans) à récupérer à la crèche puis à l&#39;école. (secteur gare de Bondy)17h15/18h30 voir 19h.Plus 2h de ménage par semaine.Du lundi au vendredi"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||93010||93||||01||||||||||||||15/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667972|||
667974|FEPEM|FEPEM|K1303|11304|"Assistant maternel / Assistante maternelle"|"J&#39;ai besoin 4 jours par semaine de 7 h à 7h30 avec transport en voiture jusqu&#39;au  cenotre aéré du gond pontouvre .  Je vis au treuil .Je ne sais pas niveau salaire voir ensemble"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||16281||16||||01||||||||||||||15/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667974|||
667976|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"horaires souhaitees chaque matin de la semaine 9h-12h  pas de diplomes exiges personne dynamique pour assurer la preparation   des repas-entretien de la maison et du linge"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||55501||55||||01||||||||||||||16/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667976|||
667983|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Permi obligatoire"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||72||||01||||||||||||||16/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667983|||
667984|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Urgent Recherche une personne disponible de suite pour l&#39;entretien de la maison d&#39;une personne en situation de handicap.Qualités recherchées : sociable, organisé.Permis B obligatoire car maison en rase campagne."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||33371||32||||01||||||||||||||17/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667984|||
667992|FEPEM|FEPEM|I1203|38086|"Agent / Agente d'entretien travaux à domicile"|"Travaux de démolition d un mur de cloison avec mise à la décharge des gravats et travaux de ragréage de sol pour pose de revêtement de sol"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||18/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667992|||
667994|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour nous recherchons une nounou à domicile pour garder notre fils qui aura 4 mois en août pendant 8h par semaine : un lundi sur 2, le mardi et un jeudi sur 2 de 9h a 13 h, et pour sa grande soeur ( 3 ans en septembre ) pdt les vacances scolaires."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||29181||29||||01||||||||||||||18/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667994|||
667996|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Particulier, recherche une personne sérieuse pour les taches ménagères."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||06088||60||||01||||||||||||||18/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667996|||
667997|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Nous recherchons personne de confiance pour entretien du domicile ."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||41167||41||||01||||||||||||||18/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667997|||
667999|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"j&#39;ai fait une formation de cap petite enfance j&#39;ai fait un cap de restauration et j&#39;ai mon caphoraire que je prefere c&#39;est le matin je me suis occuper des enfants pendant le week end et les vacances"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||61487||61||||01||||||||||||||18/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=667999|||
668006|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche de garde ponctuelle ou occasionnelleJe suis disponible dès à présent avec en ma possession un CAP Petite      enfance et 2 ans d&#39;expérience auprès d&#39;enfants de tout âge.Plus de renseignement contacter moi"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||35176||35||||01||||||||||||||19/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668006|||
668008|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour,Nous recherchons une personne affective, jouant avec les enfants dans le respect de certaines valeurs importantes pour nous comme la politesse, le respect. 17h 19h du mardi au vendredi."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||72181||72||||01||||||||||||||19/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668008|||
668010|FEPEM|FEPEM|K1302|15207|Garde-malade|"Accompagnement     d un couple de personnes agees dans les gestes de la vie quotidiennes et d hygiene"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||76240||76||||01||||||||||||||19/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668010|||
668016|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"2 enfants de 5 et 3 ans sortie école retour parents"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||76443||76||||01||||||||||||||20/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668016|||
668021|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous sommes à la recherche d&#39;une garde partagée pour notre fils de 8 mois du lundi au vendredi de 8h45 à 18h15."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||94074||94||||01||||||||||||||20/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668021|||
668034|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherchons personne pour garder nos deux enfants 6 ans et 12 ans tous les mercredi de 12h à 18h. Aide aux devoirs et accompagnement aux activités sportives. Véhicule obligatoire."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||64324||64||||01||||||||||||||21/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668034|||
668046|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"entretien d&#39;un appartement soigné et entretenu de 90m2 - présence petit chien - le vendredi proximité arrêt de bus 45   -"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||13200||13||||01||||||||||||||22/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668046|||
668049|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Garde d&#39;enfants à domicile à LES SORINIERES - 7h30  par semaine pour garder 2 enfants (4 ans et 3 ans) les lundis, mardis et jeudis de 16h30 à 19h, à compter du 5 septembre."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||44198||44||||01||||||||||||||22/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668049|||
668095|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Nous recherchons une personne pour venir chercher notre fille de 3 ans à la sortie de l&#39;école La Ribambelle à Vendargues tous les soirs (et si possible mercredi après-midi et vendredi après-midi)"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||34327||34||||01||||||||||||||25/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668095|||
668100|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Cherche personne sérieuse pour garder 3 enfants. Dont 2 enfants qu il faudra préparer et amené à l école. Puis garder notre troisième enfant de moins d 1an au domicile."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||40122||40||||01||||||||||||||26/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668100|||
668106|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Le salarié prendra les enfants en charge à la sortie de l&#39;école (FENELON à La Rochelle), les mercredis et pendant certaines périodes des vacances scolaires"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||17153||17||||01||||||||||||||27/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668106|||
668107|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Je recherche une personne pour effectuer 3 h de ménage hebdomadaire à notre domicile, de préférence le vendredi matin"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69266||69||||01||||||||||||||27/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668107|||
668111|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour, nous sommes flexibles sur les horaires et les jours travaillés chez nous,Nous avons une maison de 80m2 il nous faut de l&#39;aide pour le nettoyage des sols et vitresainsi que le repasssage"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||31||||01||||||||||||||27/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668111|||
668112|FEPEM|FEPEM|A1203|16067|"Jardinier / Jardinière"|"Taille de haies    Matériel non fourni"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||62032||62||||01||||||||||||||27/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668112|||
668145|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Bonjour,Je recherche une personne pour mon repassage 1 fois toutes les deux semaines et pour faire les carreaux. Les horaires sont vers 17h 17h30 jusqu’à 19H. Ils peuvent être modifiés"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||93029||93||||01||||||||||||||27/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668145|||
668149|FEPEM|FEPEM|K1303|11304|"Assistant maternel / Assistante maternelle"|"bonjour je suis nounou depuis 12ans je suis tres patiente aimant les enfantsje suis mamie de 9petits enfants .j ai de la place de dispo pour alleulir vos petits bouts  je ne fume pas et ne boie pas"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||45309||45||||01||||||||||||||28/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668149|||
668150|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"une personne pour aller chercher un petit garçon de 6 ans à l&#39;école à Tournefeuille tous les soirs 17h30.garde partagée à 2 domiciles en alternance : 1 semaine Tournefeuille/ 1 Colomiers.déplacement jusqu&#39;à Colomiers indemnisé"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||31557||31||||01||||||||||||||28/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668150|||
668151|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche personne qualifiee et de confiance pour garder deux enfants de 8 et 9 ans au domicile familial. Voiture obligatoire pour la sortie de l école et les conduire aux activités extra scolaires. Aide aux devoirs sollicitée."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||38||||01||||||||||||||28/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668151|||
668160|FEPEM|FEPEM|K1304|14771|"Employé / Employée de maison"|"Présence trois fois par semaine, en fin d&#39;après midi, à raison de 8 heures par semaine. Pour ménage et repassage."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59512||59||||01||||||||||||||29/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668160|||
668164|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour Je recherche une personne sérieuse et de confiance qui pourrai me garder ma petite de 3 mois et demi à partir de fin septembre 2 ou 3 fois par semaine selon les semaines de 8h à 14h."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||77513||77||||01||||||||||||||30/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668164|||
668166|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Je recherche d&#39;urgence une personne sérieuse pour s&#39;occuper des mes deux enfants 2 à 3 soirs par semaine de 16h15 à 19h30 environ à partir du 29/08 en période scolaire. Prevoir heures complémentaires ou supplémentaires."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||74280||74||||01||||||||||||||30/07/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668166|||
668178|FEPEM|FEPEM|A1203|16067|"Jardinier / Jardinière"|"Cherche jardinier compétent et bien équipé en matériel , pour taille de haies et débroussaillage surtout , + petits bricolages."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||89352||77||||01||||||||||||||01/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668178|||
668192|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Recherche poste d&#39;assistante de vie(A) aux alentours de Cérans-foulletourte (Sarthehoraires:Lundi-7h-9h-16h-18h               Mardi-7h-10h-14h-18h              Jeudi-13h16h              Vendredi-16h30-18hDiplôme de validation des acquis"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||72||||01||||||||||||||02/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668192|||
668193|FEPEM|FEPEM|K1302|11255|"Assistant / Assistante de vie"|"Bonjour je propose un poste exclusivement de nuit( horaires de 20h à 6h en sem,  et de 20h à 9h en week-end). à hauteur de 62h /mois.  Expérience exigée de minimum 2ans Contact par mail ou téléphone"|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||39526||39||||01||||||||||||||02/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668193|||
668196|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Recherche personne pour garde à domicile de 3 enfants de 1an 3ans et 5ans environ 5 matins par mois de 6h15 à 8h45 (planning irrégulier donné 1 mois à l&#39;avance)."|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||43||||01||||||||||||||02/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668196|||
668200|FEPEM|FEPEM|I1401|11194|"Assistant / Assistante aux utilisateurs en informatique"|"je recherche bon informaticien expérimenté pouvant me donner des coups de mains de 10h00 a 12h00"|0|2|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||"non renseignée"||22||||01||||||||||||||02/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668200|||
668209|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"bonjour, je suis à la recherche d&#39;une personne expérimentée qui s&#39;occuperait de mes 2 garçons chaque mercredi de 7h30 à 16h30 à mon domicile . merci"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||59606||59||||01||||||||||||||03/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668209|||
668211|FEPEM|FEPEM|K1303|11304|"Assistant maternel / Assistante maternelle"|"je suis assistante maternelle sur veigy foncenex et aurais deux places libres a temps plein pour la rentree 2016 je suis en maison avec chat et chien je suis maman de deux enfants ado"|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||74293||74||||01||||||||||||||03/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668211|||
668213|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"Bonjour, nous recherchons personne sérieuse, motivée et avec expérience pour assurer les sorties d&#39;écoles pour 2 petites filles de 4 et 7 ans les lundi, mardi, jeudi et vendredi (environ 9h par semaine) + soirées et vacances occasionnelles."|5||||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||75100||75||||01||||||||||||||03/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668213|||
668215|FEPEM|FEPEM|K1303|15196|"Garde d'enfants à domicile"|"URGENTRecherche nounou pour semaines 33 et 34 (du 16 au 26 août) à temps plein du Lundi au Vendredi."|2|5|||AN||||||||||||||||||||||||||||||||||||||||||||E1||CDI|||||||||||69029||69||||01||||||||||||||04/08/2016||||||http://www.particulieremploi.fr/compte/details_offre.php?id=668215|||
